timestamp_local,raw_acc_x,raw_acc_y,raw_acc_z,g_acc_x,g_acc_y,g_acc_z,raw_gx,raw_gy,raw_gz,filt_gx,filt_gy,filt_gz,temp,roll,pitch,yaw,q0,q1,q2,q3,vx,vy,vz,vx_filt,vy_filt,vz_filt,px,py,pz,stationary
2025-05-30 17:27:37.376,0.151,-0.022,9.862,0.515,0.066,19.574,-0.017,0.0021,0.0831,-0.0186,0.0133,0.0662,33,0.19,-1.44,2.71,0.998,0.002,-0.0125,0.0237,14.58,1.953,516.542,14.2,1.909,501.631,286.658,39.406,10122.036,0
2025-05-30 17:27:37.429,0.147,-0.025,9.856,0.606,0.075,19.566,0.0575,0.0021,-0.0298,0.0498,0.0048,-0.0204,33,0.26,-1.99,2.65,0.9979,0.0027,-0.0174,0.0232,14.593,1.954,517.003,14.212,1.91,502.108,287.369,39.502,10147.142,0
2025-05-30 17:27:37.484,0.138,-0.029,9.86,0.518,0.047,19.572,-0.0149,-0.0405,-0.049,-0.0086,-0.0344,-0.0463,33,0.12,-1.53,2.52,0.998,0.0014,-0.0134,0.0221,14.607,1.955,517.463,14.225,1.912,502.584,288.08,39.597,10172.271,0
2025-05-30 17:27:37.537,0.14,-0.027,9.856,0.466,0.108,19.57,-0.0554,0.0085,0.0298,-0.0508,0.0058,0.022,33,0.46,-1.22,2.57,0.998,0.0043,-0.0106,0.0225,14.617,1.957,517.924,14.237,1.913,503.06,288.792,39.693,10197.424,0
2025-05-30 17:27:37.590,0.138,-0.029,9.838,0.516,0.053,19.551,0.0533,0.0298,0.1044,0.0427,0.029,0.096,33,0.16,-1.52,2.86,0.9979,0.0017,-0.0133,0.025,14.627,1.959,518.383,14.249,1.914,503.535,289.505,39.789,10222.601,0
2025-05-30 17:27:37.646,0.133,-0.002,9.853,0.494,0.218,19.564,0.098,-0.0447,-0.1278,0.0924,-0.0358,-0.1056,33,0.96,-1.43,2.54,0.9979,0.0087,-0.0123,0.0223,14.637,1.964,518.841,14.261,1.916,504.01,290.218,39.885,10247.801,0
2025-05-30 17:27:37.700,0.153,-0.032,9.844,0.534,0.048,19.556,-0.1087,-0.0021,0.0298,-0.0887,-0.0039,0.0161,33,0.15,-1.54,2.6,0.998,0.0016,-0.0135,0.0228,14.648,1.969,519.299,14.273,1.918,504.484,290.931,39.98,10273.025,0
2025-05-30 17:27:37.754,0.136,-0.022,9.853,0.489,0.13,19.565,0.0234,-0.1044,-0.1427,0.0121,-0.0928,-0.1271,33,0.56,-1.37,2.23,0.998,0.0052,-0.0119,0.0196,14.659,1.971,519.757,14.285,1.919,504.958,291.645,40.076,10298.273,0
2025-05-30 17:27:37.808,0.129,-0.04,9.853,0.49,0.012,19.566,-0.0064,0.0234,0.1257,-0.0047,0.0134,0.1002,33,-0.02,-1.42,2.53,0.998,0.0001,-0.0124,0.0221,14.669,1.973,520.215,14.297,1.921,505.431,292.36,40.172,10323.545,0
2025-05-30 17:27:37.862,0.136,-0.045,9.838,0.54,0.068,19.55,-0.0341,0.0405,-0.0533,-0.0313,0.0393,-0.0381,33,0.34,-1.67,2.41,0.998,0.0032,-0.0145,0.0211,14.68,1.972,520.671,14.309,1.923,505.904,293.076,40.269,10348.84,0
2025-05-30 17:27:37.916,0.135,-0.02,9.826,0.48,0.072,19.539,0.0788,-0.0597,-0.0447,0.0677,-0.0482,-0.0443,33,0.22,-1.33,2.29,0.998,0.0021,-0.0116,0.0201,14.691,1.974,521.127,14.321,1.924,506.377,293.792,40.365,10374.158,0
2025-05-30 17:27:37.968,0.131,-0.027,9.864,0.533,0.007,19.575,-0.0554,0.081,0.0469,-0.0432,0.0696,0.0376,33,-0.13,-1.66,2.41,0.998,-0.0008,-0.0145,0.021,14.701,1.974,521.583,14.333,1.926,506.848,294.508,40.461,10399.501,0
2025-05-30 17:27:38.022,0.131,-0.005,9.837,0.496,0.145,19.549,0.0703,-0.0234,-0.0256,0.0588,-0.0126,-0.0194,33,0.56,-1.45,2.34,0.998,0.0051,-0.0125,0.0205,14.712,1.975,522.038,14.345,1.927,507.32,295.226,40.557,10424.867,0
2025-05-30 17:27:38.078,0.119,-0.027,9.856,0.453,0.057,19.57,0.0618,0.032,0.0085,0.0614,0.0291,0.0055,33,0.17,-1.27,2.37,0.998,0.0017,-0.011,0.0207,14.721,1.978,522.493,14.356,1.929,507.791,295.943,40.654,10450.257,0
2025-05-30 17:27:38.132,0.154,-0.013,9.846,0.609,0.114,19.555,0.032,-0.0639,-0.1278,0.0348,-0.0531,-0.1147,33,0.42,-1.97,2.03,0.998,0.004,-0.0172,0.0178,14.733,1.981,522.948,14.368,1.931,508.261,296.662,40.75,10475.67,0
2025-05-30 17:27:38.185,0.153,-0.027,9.842,0.546,0.048,19.554,-0.0021,-0.0426,-0.0447,0.0014,-0.0421,-0.0519,33,0.12,-1.61,1.9,0.9981,0.0012,-0.0141,0.0166,14.747,1.983,523.402,14.38,1.932,508.731,297.381,40.847,10501.106,0
2025-05-30 17:27:38.239,0.127,0.016,9.856,0.442,0.153,19.57,-0.0511,0.0682,0.0,-0.046,0.0587,-0.0054,33,0.48,-1.15,1.87,0.9981,0.0043,-0.01,0.0164,14.757,1.986,523.855,14.392,1.934,509.201,298.1,40.944,10526.566,0
2025-05-30 17:27:38.294,0.165,-0.016,9.856,0.518,0.068,19.569,-0.017,0.1044,-0.0618,-0.0201,0.1014,-0.0563,33,0.17,-1.37,1.71,0.9981,0.0017,-0.012,0.015,14.766,1.989,524.309,14.403,1.936,509.67,298.821,41.04,10552.05,0
2025-05-30 17:27:38.346,0.156,-0.041,9.867,0.592,-0.006,19.578,-0.0277,0.0043,0.0405,-0.027,0.0155,0.0306,33,-0.12,-1.86,1.81,0.9981,-0.0008,-0.0163,0.0158,14.779,1.989,524.762,14.415,1.937,510.138,299.541,41.137,10577.557,0
2025-05-30 17:27:38.402,0.126,-0.029,9.842,0.476,0.088,19.555,0.0703,0.0021,-0.0128,0.0605,0.005,-0.0086,33,0.36,-1.36,1.78,0.9981,0.0033,-0.0119,0.0156,14.791,1.989,525.215,14.427,1.939,510.606,300.263,41.234,10603.087,0
2025-05-30 17:27:38.455,0.124,-0.041,9.876,0.487,-0.022,19.589,-0.0064,0.0064,0.1065,0.0002,0.0078,0.0948,33,-0.21,-1.43,2.06,0.9981,-0.0016,-0.0126,0.018,14.8,1.989,525.667,14.438,1.94,511.074,300.985,41.331,10628.641,0
2025-05-30 17:27:38.510,0.154,-0.011,9.878,0.507,0.107,19.591,0.0128,0.0895,-0.0021,0.0114,0.0829,0.0074,33,0.36,-1.37,2.07,0.9981,0.0034,-0.0119,0.0181,14.81,1.989,526.12,14.45,1.942,511.541,301.707,41.428,10654.218,0
2025-05-30 17:27:38.563,0.149,-0.027,9.846,0.533,0.042,19.558,0.049,0.0703,-0.0277,0.0451,0.0731,-0.0244,33,0.08,-1.55,2.01,0.9981,0.0009,-0.0136,0.0176,14.822,1.991,526.572,14.462,1.943,512.008,302.43,41.526,10679.818,0
2025-05-30 17:27:38.617,0.136,-0.016,9.872,0.468,0.159,19.585,0.0383,0.0107,0.0277,0.0389,0.0185,0.0223,33,0.7,-1.25,2.06,0.9981,0.0063,-0.0108,0.0181,14.832,1.994,527.023,14.473,1.945,512.474,303.154,41.623,10705.442,0
2025-05-30 17:27:38.675,0.16,-0.018,9.844,0.523,0.128,19.556,0.1087,0.0618,0.1683,0.1016,0.059,0.1535,33,0.53,-1.44,2.51,0.998,0.0049,-0.0124,0.022,14.842,1.999,527.473,14.485,1.947,512.94,303.878,41.72,10731.09,0
2025-05-30 17:27:38.730,0.133,-0.018,9.837,0.497,0.075,19.549,0.0895,0.0107,-0.0256,0.0906,0.0171,-0.0078,33,0.22,-1.44,2.5,0.998,0.0022,-0.0126,0.0219,14.852,2.002,527.923,14.496,1.948,513.405,304.603,41.818,10756.76,0
2025-05-30 17:27:38.785,0.11,-0.016,9.842,0.35,0.092,19.557,0.0064,0.0575,0.0341,0.0147,0.055,0.0297,33,0.31,-0.72,2.59,0.998,0.0029,-0.0062,0.0226,14.859,2.004,528.371,14.507,1.95,513.87,305.328,41.915,10782.453,0
2025-05-30 17:27:38.839,0.16,-0.022,9.846,0.509,0.052,19.559,-0.0533,-0.0341,0.0256,-0.0466,-0.0236,0.0258,33,0.11,-1.35,2.66,0.998,0.0012,-0.0118,0.0233,14.865,2.006,528.82,14.519,1.952,514.335,306.054,42.013,10808.17,0
2025-05-30 17:27:38.892,0.129,-0.038,9.851,0.569,0.061,19.561,0.0746,0.017,0.179,0.0623,0.0145,0.1635,33,0.25,-1.88,3.13,0.9978,0.0026,-0.0164,0.0274,14.877,2.007,529.268,14.53,1.954,514.798,306.781,42.11,10833.91,0
2025-05-30 17:27:38.946,0.136,-0.031,9.846,0.453,0.027,19.559,-0.0426,0.0618,-0.032,-0.0322,0.0586,-0.0126,33,0.01,-1.16,3.1,0.9979,0.0004,-0.0102,0.0271,14.888,2.007,529.716,14.541,1.955,515.262,307.508,42.208,10859.673,0
2025-05-30 17:27:39.001,0.127,-0.022,9.829,0.556,0.079,19.54,-0.0213,-0.0788,0.0703,-0.0225,-0.0635,0.0618,33,0.26,-1.82,3.27,0.9978,0.0028,-0.0158,0.0286,14.898,2.007,530.163,14.552,1.957,515.725,308.235,42.306,10885.459,0
2025-05-30 17:27:39.056,0.149,-0.027,9.855,0.428,0.03,19.569,-0.0149,0.1385,0.0959,-0.0158,0.1199,0.0923,33,0.01,-0.94,3.54,0.9978,0.0003,-0.0082,0.0309,14.908,2.008,530.609,14.563,1.958,516.187,308.964,42.404,10911.269,0
2025-05-30 17:27:39.109,0.14,-0.023,9.851,0.486,0.053,19.564,-0.0234,0.0426,-0.1726,-0.0228,0.0519,-0.1463,33,0.12,-1.34,3.12,0.9979,0.0014,-0.0117,0.0273,14.916,2.008,531.056,14.574,1.96,516.649,309.692,42.502,10937.101,0
2025-05-30 17:27:39.162,0.129,-0.023,9.855,0.558,0.098,19.565,-0.0085,-0.0043,0.0192,-0.0101,0.0029,0.0024,33,0.39,-1.82,3.12,0.9978,0.0038,-0.0158,0.0273,14.927,2.01,531.502,14.585,1.962,517.111,310.422,42.6,10962.956,0
2025-05-30 17:27:39.216,0.126,-0.036,9.856,0.487,0.03,19.569,0.0,-0.032,-0.0064,-0.0011,-0.0269,-0.0057,33,0.06,-1.43,3.11,0.9979,0.0009,-0.0125,0.0272,14.938,2.011,531.948,14.596,1.963,517.572,311.151,42.698,10988.835,0
2025-05-30 17:27:39.271,0.135,-0.023,9.856,0.572,0.109,19.567,-0.0575,-0.0937,-0.0469,-0.052,-0.0855,-0.0429,33,0.45,-1.87,2.97,0.9978,0.0044,-0.0163,0.026,14.95,2.013,532.394,14.607,1.965,518.033,311.882,42.796,11014.736,0
2025-05-30 17:27:39.324,0.144,-0.018,9.831,0.48,0.062,19.545,0.0128,0.0554,0.0,0.0062,0.0429,-0.0045,33,0.15,-1.28,2.97,0.9979,0.0016,-0.0111,0.0259,14.961,2.015,532.838,14.619,1.966,518.493,312.613,42.895,11040.661,0
2025-05-30 17:27:39.379,0.126,-0.045,9.86,0.521,-0.041,19.572,-0.0618,0.049,-0.0724,-0.0551,0.05,-0.0658,33,-0.3,-1.62,2.79,0.9979,-0.0023,-0.0143,0.0243,14.971,2.013,533.282,14.63,1.968,518.953,313.344,42.993,11066.608,0
2025-05-30 17:27:39.434,0.151,-0.034,9.867,0.576,0.053,19.578,-0.0277,-0.1044,-0.0426,-0.0305,-0.0874,-0.0451,33,0.18,-1.8,2.64,0.9979,0.002,-0.0157,0.0231,14.983,2.012,533.727,14.641,1.969,519.412,314.076,43.091,11092.579,0
2025-05-30 17:27:39.490,0.153,-0.014,9.871,0.468,0.072,19.585,-0.0511,0.0405,-0.0383,-0.0492,0.0293,-0.0392,33,0.18,-1.16,2.53,0.998,0.0018,-0.0101,0.0221,14.995,2.013,534.171,14.652,1.97,519.871,314.809,43.19,11118.572,0
2025-05-30 17:27:39.542,0.144,0.007,9.872,0.558,0.14,19.584,0.0128,-0.0298,0.0469,0.0065,-0.0224,0.0381,33,0.45,-1.73,2.63,0.9979,0.0043,-0.0151,0.023,15.005,2.016,534.615,14.663,1.972,520.329,315.542,43.289,11144.589,0
2025-05-30 17:27:39.599,0.167,-0.011,9.871,0.55,0.096,19.583,0.1491,-0.0085,0.0618,0.1348,-0.0083,0.0592,33,0.3,-1.55,2.81,0.9979,0.0029,-0.0135,0.0246,15.018,2.02,535.059,14.674,1.973,520.787,316.276,43.387,11170.628,0
2025-05-30 17:27:39.651,0.138,-0.029,9.876,0.52,-0.024,19.588,-0.0426,-0.0852,-0.0533,-0.025,-0.076,-0.0422,33,-0.29,-1.55,2.71,0.9979,-0.0023,-0.0136,0.0236,15.03,2.02,535.502,14.685,1.975,521.245,317.01,43.486,11196.69,0
2025-05-30 17:27:39.704,0.147,-0.04,9.853,0.513,0.059,19.565,-0.0064,0.0447,0.0533,-0.0084,0.0342,0.0435,33,0.25,-1.45,2.82,0.9979,0.0025,-0.0126,0.0246,15.04,2.019,535.944,14.696,1.976,521.702,317.745,43.585,11222.775,0
2025-05-30 17:27:39.761,0.147,-0.04,9.864,0.554,-0.013,19.575,0.0298,0.0149,0.0682,0.0259,0.0184,0.0655,33,-0.17,-1.69,3.02,0.9979,-0.0011,-0.0148,0.0263,15.052,2.018,536.386,14.707,1.978,522.158,318.48,43.684,11248.884,0
2025-05-30 17:27:39.813,0.102,-0.032,9.867,0.449,0.056,19.58,0.0064,-0.0447,-0.0256,0.0082,-0.0369,-0.0166,33,0.2,-1.34,2.96,0.9979,0.002,-0.0117,0.0259,15.062,2.017,536.827,14.718,1.979,522.615,319.216,43.783,11275.015,0
2025-05-30 17:27:39.864,0.138,-0.013,9.851,0.638,0.141,19.559,0.0767,-0.1342,0.0682,0.0697,-0.1229,0.0595,33,0.58,-2.23,3.12,0.9977,0.0056,-0.0194,0.0274,15.074,2.02,537.268,14.729,1.98,523.07,319.952,43.882,11301.168,0
2025-05-30 17:27:39.919,0.163,-0.034,9.89,0.62,0.031,19.6,-0.0724,-0.0682,0.081,-0.0583,-0.0721,0.0786,33,0.06,-1.98,3.36,0.9977,0.001,-0.0173,0.0293,15.09,2.023,537.709,14.741,1.981,523.526,320.689,43.981,11327.345,0
2025-05-30 17:27:39.974,0.147,-0.004,9.86,0.478,0.14,19.573,0.0746,0.1001,-0.0447,0.0612,0.0845,-0.0326,33,0.51,-1.24,3.26,0.9978,0.0048,-0.0107,0.0285,15.103,2.025,538.149,14.752,1.983,523.981,321.427,44.08,11353.544,0
2025-05-30 17:27:40.027,0.126,-0.029,9.858,0.507,0.066,19.57,0.081,-0.0277,-0.066,0.0789,-0.0149,-0.0629,33,0.23,-1.54,3.09,0.9979,0.0024,-0.0134,0.027,15.112,2.028,538.589,14.763,1.984,524.435,322.165,44.179,11379.766,0
2025-05-30 17:27:40.082,0.144,-0.013,9.872,0.454,0.17,19.586,0.017,0.0234,0.0383,0.0231,0.0212,0.028,33,0.74,-1.12,3.16,0.9979,0.0068,-0.0096,0.0277,15.121,2.032,539.028,14.774,1.986,524.889,322.904,44.278,11406.01,0
2025-05-30 17:27:40.137,0.154,-0.041,9.855,0.546,0.037,19.567,-0.0554,-0.0618,0.1087,-0.0477,-0.0519,0.1004,33,0.13,-1.6,3.46,0.9978,0.0016,-0.014,0.0302,15.131,2.035,539.467,14.786,1.987,525.343,323.643,44.378,11432.277,0
2025-05-30 17:27:40.191,0.151,0.009,9.856,0.512,0.212,19.568,0.0724,0.0426,0.0937,0.0603,0.0347,0.0942,33,0.86,-1.42,3.71,0.9977,0.0079,-0.0122,0.0325,15.142,2.039,539.905,14.797,1.989,525.796,324.383,44.477,11458.567,0
2025-05-30 17:27:40.244,0.142,-0.04,9.844,0.59,0.084,19.554,0.032,-0.1768,-0.0874,0.0347,-0.1541,-0.0694,33,0.4,-1.93,3.52,0.9977,0.004,-0.0168,0.0308,15.155,2.044,540.342,14.808,1.991,526.248,325.123,44.577,11484.88,0
2025-05-30 17:27:40.299,0.167,-0.016,9.849,0.501,0.068,19.563,0.0256,0.0874,-0.0554,0.0264,0.0648,-0.057,33,0.17,-1.26,3.37,0.9978,0.0018,-0.011,0.0295,15.167,2.046,540.779,14.819,1.992,526.7,325.864,44.676,11511.215,0
2025-05-30 17:27:40.354,0.126,-0.014,9.86,0.592,0.092,19.569,-0.0426,-0.1065,-0.0107,-0.0358,-0.0878,-0.0155,33,0.3,-2.04,3.32,0.9977,0.0031,-0.0177,0.029,15.179,2.048,541.215,14.83,1.994,527.152,326.606,44.776,11537.572,0
2025-05-30 17:27:40.406,0.153,-0.007,9.864,0.521,0.131,19.576,0.0895,0.0107,0.1236,0.0768,0.0024,0.1095,33,0.49,-1.46,3.63,0.9977,0.0047,-0.0126,0.0318,15.191,2.052,541.652,14.842,1.996,527.603,327.348,44.876,11563.952,0
2025-05-30 17:27:40.458,0.172,-0.02,9.88,0.55,0.045,19.592,0.0,0.1172,0.1704,0.0076,0.1073,0.1642,33,0.05,-1.52,4.12,0.9976,0.0009,-0.0133,0.036,15.203,2.054,542.088,14.853,1.998,528.054,328.091,44.976,11590.354,0
2025-05-30 17:27:40.512,0.122,-0.04,9.864,0.423,0.011,19.578,-0.1001,-0.0511,0.049,-0.0895,-0.0337,0.0603,33,-0.03,-1.07,4.28,0.9976,0.0001,-0.0094,0.0374,15.212,2.053,542.524,14.864,1.999,528.505,328.834,45.076,11616.779,0
2025-05-30 17:27:40.567,0.14,-0.034,9.844,0.476,0.097,19.557,0.1214,0.1321,0.0,0.1002,0.1171,0.0058,33,0.45,-1.28,4.29,0.9975,0.0043,-0.011,0.0376,15.219,2.053,542.959,14.875,2.001,528.955,329.578,45.176,11643.227,0
2025-05-30 17:27:40.620,0.162,-0.04,9.867,0.542,0.085,19.579,0.13,0.0405,-0.0341,0.1269,0.0497,-0.0303,33,0.4,-1.54,4.22,0.9975,0.004,-0.0133,0.0369,15.23,2.056,543.394,14.886,2.003,529.404,330.322,45.276,11669.696,0
2025-05-30 17:27:40.680,0.126,-0.034,9.865,0.475,0.011,19.578,0.0107,-0.0213,0.0064,0.0222,-0.0126,0.0025,33,-0.06,-1.35,4.24,0.9976,-0.0001,-0.0118,0.037,15.24,2.056,543.828,14.898,2.004,529.853,331.067,45.376,11696.188,0
2025-05-30 17:27:40.734,0.158,-0.018,9.851,0.594,0.065,19.562,-0.0788,-0.0469,-0.0213,-0.0688,-0.0419,-0.0191,33,0.16,-1.86,4.17,0.9975,0.002,-0.0162,0.0365,15.251,2.056,544.262,14.909,2.006,530.302,331.812,45.476,11722.703,0
2025-05-30 17:27:40.788,0.106,-0.009,9.872,0.434,0.11,19.586,0.0469,0.0298,-0.0234,0.0352,0.0242,-0.0232,33,0.37,-1.23,4.11,0.9976,0.0036,-0.0106,0.0359,15.262,2.058,544.695,14.92,2.008,530.75,332.558,45.577,11749.24,0
2025-05-30 17:27:40.843,0.135,-0.031,9.878,0.516,0.003,19.59,-0.0447,0.0362,0.0256,-0.0369,0.0366,0.0205,33,-0.13,-1.54,4.17,0.9976,-0.0006,-0.0135,0.0365,15.27,2.059,545.129,14.931,2.009,531.198,333.305,45.677,11775.8,0
2025-05-30 17:27:40.898,0.133,-0.022,9.864,0.487,0.138,19.576,0.0746,0.0043,-0.0575,0.0633,0.0091,-0.0499,33,0.61,-1.38,4.02,0.9976,0.0058,-0.0119,0.0352,15.28,2.06,545.562,14.942,2.011,531.645,334.052,45.778,11802.382,0
2025-05-30 17:27:40.953,0.149,-0.016,9.862,0.57,0.072,19.573,0.0298,-0.0639,-0.066,0.0331,-0.0551,-0.0646,33,0.19,-1.78,3.85,0.9976,0.0022,-0.0155,0.0336,15.291,2.063,545.994,14.952,2.012,532.092,334.799,45.878,11828.986,0
2025-05-30 17:27:41.008,0.145,-0.025,9.867,0.494,0.009,19.58,-0.115,-0.0533,-0.1513,-0.1003,-0.0519,-0.1428,33,-0.12,-1.35,3.44,0.9978,-0.0007,-0.0119,0.03,15.302,2.063,546.426,14.963,2.014,532.538,335.548,45.979,11855.613,0
2025-05-30 17:27:41.059,0.133,-0.032,9.862,0.52,0.062,19.574,-0.0597,0.0043,-0.0639,-0.0638,0.0002,-0.072,33,0.23,-1.58,3.22,0.9978,0.0024,-0.0137,0.0282,15.312,2.062,546.858,14.974,2.016,532.984,336.296,46.08,11882.263,0
2025-05-30 17:27:41.112,0.14,-0.014,9.876,0.44,0.139,19.59,0.1087,-0.0213,0.0639,0.0913,-0.0176,0.0501,33,0.57,-1.06,3.36,0.9978,0.0053,-0.0092,0.0294,15.321,2.065,547.289,14.985,2.017,533.43,337.046,46.181,11908.935,0
2025-05-30 17:27:41.166,0.144,-0.018,9.864,0.538,0.047,19.575,-0.0767,-0.0383,-0.0362,-0.06,-0.0347,-0.0278,33,0.05,-1.62,3.29,0.9978,0.0009,-0.0141,0.0288,15.33,2.068,547.72,14.996,2.019,533.875,337.795,46.282,11935.628,0
2025-05-30 17:27:41.221,0.163,-0.023,9.864,0.563,0.178,19.574,0.1044,0.032,0.1704,0.0878,0.0269,0.1504,33,0.85,-1.65,3.7,0.9977,0.0079,-0.0141,0.0325,15.342,2.072,548.15,15.007,2.02,534.32,338.546,46.383,11962.344,0
2025-05-30 17:27:41.275,0.127,-0.025,9.867,0.486,0.078,19.58,-0.0213,0.0213,-0.0107,-0.0105,0.0234,0.0053,33,0.28,-1.41,3.73,0.9977,0.0029,-0.0122,0.0327,15.353,2.076,548.58,15.018,2.022,534.764,339.297,46.484,11989.082,0
2025-05-30 17:27:41.327,0.153,-0.018,9.838,0.592,0.062,19.549,0.0234,0.0213,0.0021,0.0199,0.0231,0.0023,33,0.15,-1.88,3.75,0.9976,0.0018,-0.0164,0.0328,15.365,2.077,549.008,15.029,2.024,535.208,340.048,46.585,12015.843,0
2025-05-30 17:27:41.385,0.142,-0.022,9.835,0.472,0.076,19.548,0.0064,0.0234,0.0447,0.0076,0.025,0.0403,33,0.25,-1.24,3.86,0.9977,0.0025,-0.0108,0.0337,15.376,2.079,549.436,15.039,2.025,535.651,340.8,46.686,12042.625,0
2025-05-30 17:27:41.437,0.147,-0.018,9.86,0.577,0.035,19.571,-0.081,-0.0107,0.0149,-0.0722,-0.0055,0.0173,33,-0.01,-1.83,3.91,0.9976,0.0004,-0.016,0.0342,15.387,2.079,549.863,15.05,2.027,536.094,341.553,46.788,12069.43,0
2025-05-30 17:27:41.492,0.144,-0.036,9.856,0.464,0.062,19.57,0.0234,0.0447,0.0,0.0138,0.0413,0.0015,33,0.25,-1.18,3.91,0.9977,0.0025,-0.0103,0.0342,15.397,2.08,550.291,15.061,2.029,536.537,342.306,46.889,12096.257,0
2025-05-30 17:27:41.545,0.171,-0.032,9.847,0.548,0.033,19.56,-0.0256,0.081,0.0064,-0.0217,0.0786,0.0057,33,0.06,-1.52,3.93,0.9976,0.001,-0.0132,0.0343,15.407,2.08,550.718,15.072,2.03,536.979,343.059,46.991,12123.105,0
2025-05-30 17:27:41.599,0.154,-0.014,9.849,0.583,0.115,19.56,-0.0597,-0.0426,-0.1023,-0.056,-0.0289,-0.0917,33,0.44,-1.82,3.65,0.9977,0.0043,-0.0157,0.032,15.42,2.082,551.144,15.083,2.032,537.42,343.813,47.092,12149.977,0
2025-05-30 17:27:41.654,0.142,-0.043,9.851,0.483,0.014,19.564,0.0149,0.0575,0.0469,0.0077,0.0504,0.0328,33,0.01,-1.31,3.76,0.9977,0.0005,-0.0114,0.0329,15.431,2.082,551.57,15.094,2.034,537.861,344.568,47.194,12176.869,0
2025-05-30 17:27:41.722,0.127,-0.022,9.84,0.572,0.096,19.55,-0.0469,-0.1172,0.0256,-0.0415,-0.0988,0.0261,33,0.37,-1.91,3.82,0.9976,0.0037,-0.0166,0.0334,15.442,2.083,551.995,15.105,2.035,538.302,345.323,47.296,12203.784,0
2025-05-30 17:27:41.760,0.136,-0.005,9.849,0.534,0.068,19.561,-0.0597,-0.1023,-0.0724,-0.058,-0.1004,-0.0628,33,0.11,-1.64,3.64,0.9977,0.0014,-0.0143,0.0318,15.454,2.085,552.42,15.116,2.037,538.742,346.079,47.397,12230.722,0
2025-05-30 17:27:41.815,0.147,-0.045,9.858,0.512,-0.062,19.571,-0.0959,-0.1108,-0.0788,-0.0922,-0.1082,-0.0774,33,-0.42,-1.44,3.43,0.9978,-0.0033,-0.0127,0.0299,15.465,2.083,552.845,15.127,2.038,539.182,346.836,47.499,12257.681,0
2025-05-30 17:27:41.868,0.151,-0.013,9.856,0.543,0.086,19.568,0.0533,-0.0128,0.0,0.0386,-0.0208,-0.0079,33,0.25,-1.61,3.39,0.9978,0.0026,-0.014,0.0297,15.476,2.081,553.27,15.138,2.039,539.621,347.592,47.601,12284.662,0
2025-05-30 17:27:41.925,0.136,-0.025,9.847,0.425,0.044,19.562,0.0469,0.0469,-0.0107,0.0459,0.0417,-0.0106,33,0.08,-1.0,3.37,0.9978,0.001,-0.0087,0.0294,15.485,2.082,553.694,15.148,2.041,540.06,348.35,47.703,12311.665,0
2025-05-30 17:27:41.975,0.149,-0.025,9.858,0.519,0.028,19.571,-0.081,0.0277,-0.0959,-0.0684,0.0307,-0.0875,33,-0.01,-1.48,3.12,0.9979,0.0002,-0.0129,0.0272,15.493,2.082,554.117,15.159,2.042,540.498,349.108,47.805,12338.69,0
2025-05-30 17:27:42.032,0.142,-0.027,9.86,0.525,0.142,19.572,0.0554,0.0128,0.0874,0.0429,0.0161,0.0697,33,0.66,-1.55,3.3,0.9978,0.0062,-0.0134,0.0289,15.503,2.084,554.541,15.17,2.043,540.936,349.866,47.908,12365.737,0
2025-05-30 17:27:42.084,0.153,-0.025,9.876,0.551,0.08,19.588,0.0746,-0.0277,0.0362,0.0713,-0.0217,0.0394,33,0.29,-1.64,3.43,0.9978,0.003,-0.0143,0.03,15.515,2.088,554.964,15.181,2.045,541.374,350.625,48.01,12392.806,0
2025-05-30 17:27:42.140,0.138,-0.011,9.871,0.433,0.11,19.585,0.0746,0.0192,0.0298,0.0741,0.0166,0.0306,33,0.38,-1.04,3.52,0.9978,0.0036,-0.009,0.0308,15.524,2.09,555.388,15.192,2.046,541.811,351.385,48.112,12419.896,0
2025-05-30 17:27:42.192,0.142,-0.022,9.858,0.503,0.047,19.571,-0.0469,0.0533,0.0021,-0.0349,0.0512,0.0048,33,0.08,-1.42,3.54,0.9978,0.0011,-0.0124,0.0309,15.532,2.092,555.81,15.202,2.048,542.247,352.145,48.215,12447.009,0
2025-05-30 17:27:42.248,0.135,-0.009,9.883,0.521,0.112,19.595,-0.0937,-0.0149,-0.0554,-0.088,-0.0067,-0.0496,33,0.39,-1.57,3.38,0.9978,0.0038,-0.0137,0.0296,15.542,2.094,556.233,15.213,2.049,542.684,352.906,48.317,12474.143,0
2025-05-30 17:27:42.300,0.127,-0.007,9.846,0.452,0.088,19.559,0.0831,-0.0383,0.0128,0.0659,-0.0336,0.0064,33,0.23,-1.21,3.41,0.9978,0.0024,-0.0105,0.0298,15.55,2.097,556.654,15.224,2.051,543.119,353.667,48.42,12501.299,0
2025-05-30 17:27:42.354,0.122,-0.034,9.856,0.544,0.042,19.567,0.0639,-0.0256,0.1023,0.064,-0.0248,0.0925,33,0.12,-1.78,3.68,0.9977,0.0016,-0.0155,0.0322,15.56,2.098,557.075,15.234,2.052,543.555,354.429,48.522,12528.477,0
2025-05-30 17:27:42.408,0.126,-0.02,9.872,0.454,0.037,19.586,-0.1023,-0.0021,-0.0511,-0.0858,-0.0028,-0.037,33,0.01,-1.23,3.57,0.9978,0.0004,-0.0107,0.0312,15.569,2.098,557.496,15.245,2.054,543.99,355.191,48.625,12555.676,0
